代码,股票代码,名称,最新价,涨跌额,涨跌幅,buy,sell,昨收,今开,最高,最低,成交量,成交额,ticktime,市盈率,市净率,总市值,流通市值,换手率,交易所
sz300180,300180,华峰超纤,4.94,-0.17,-3.327,4.930,4.940,5.11,5.03,5.07,4.91,36610800,181822048,16:29:15,130.343,1.858,869963.71657,846058.556148,2.13765,深交所
sz000605,000605,渤海股份,6.39,-0.22,-3.328,6.390,6.400,6.61,6.59,6.65,6.37,6260360,40414872,15:00:00,264.05,1.051,225348.8454,225348.8454,1.77519,深交所
sz002769,002769,普路通,7.84,-0.27,-3.329,7.840,7.860,8.11,8.14,8.16,7.75,8739798,68731864,15:00:00,87.111,2.489,292681.354336,292440.02032,2.34305,深交所
sz300187,300187,永清环保,5.8,-0.2,-3.333,5.790,5.800,6.0,5.95,5.99,5.75,25013900,145834259,16:29:45,33.314,3.233,374460.8557,372580.30836,3.89394,深交所
sh605196,605196,华通线缆,41.14,-1.42,-3.336,41.130,41.140,42.56,41.85,42.36,40.3,26442993,1091634247,15:00:03,73.464,6.209,2102139.552634,2077416.881034,5.23662,上交所
sh688522,688522,纳睿雷达,21.15,-0.73,-3.336,21.150,21.180,21.88,21.81,21.97,21.01,4287339,91262026,15:00:02,58.75,3.835,896849.94249,364170.18789,2.48997,上交所
sz300128,300128,锦富技术,7.82,-0.27,-3.337,7.820,7.830,8.09,8.08,8.17,7.81,64559521,511578796,16:29:45,-30.381,24.084,1015908.252184,1014617.834884,4.97582,深交所
sh605179,605179,一鸣食品,15.03,-0.52,-3.344,15.030,15.040,15.55,15.42,15.59,14.96,3666100,55514061,15:00:00,117.698,5.236,602703.0,602703.0,0.91424,上交所
sz002982,002982,湘佳股份,12.99,-0.45,-3.348,12.980,12.990,13.44,13.4,13.6,12.82,6975968,90796567,15:00:00,76.412,1.625,263949.116415,168988.531152,5.36237,深交所
sz002042,002042,华孚时尚,4.04,-0.14,-3.349,4.040,4.050,4.18,4.21,4.22,3.98,41783414,169234778,15:00:00,134.667,1.163,687075.26742,687075.26742,2.45686,深交所
sh600021,600021,上海电力,19.9,-0.69,-3.351,19.900,19.910,20.59,20.11,20.5,19.3,145279168,2876903401,15:00:03,22.803,2.699,5614257.54055,5614257.54055,5.14949,上交所
sh603605,603605,珀莱雅,64.88,-2.25,-3.352,64.880,64.890,67.13,65.99,66.65,64.51,8113722,530842357,15:00:03,17.029,4.042,2569092.605912,2569092.605912,2.04904,上交所
sz300363,300363,博腾股份,14.13,-0.49,-3.352,14.130,14.140,14.62,14.56,14.65,14.02,13499511,191940153,16:29:30,78.5,1.433,767883.794688,704884.072005,2.70609,深交所
sz002790,002790,瑞尔特,6.34,-0.22,-3.354,6.330,6.350,6.56,6.56,6.6,6.3,5244600,33499908,15:00:00,158.5,1.282,264931.0382,165282.215,2.01176,深交所
sh600808,600808,马钢股份,2.88,-0.1,-3.356,2.880,2.890,2.98,2.97,2.99,2.87,59135067,171872352,15:00:03,-106.667,0.921,2217796.181568,1718712.341568,0.99091,上交所
sz000600,000600,建投能源,11.8,-0.41,-3.358,11.790,11.800,12.21,12.0,12.06,11.34,88935772,1039786113,15:00:00,11.357,1.705,2127816.56368,1286260.03368,8.15886,深交所
sz300645,300645,正元智慧,14.1,-0.49,-3.358,14.100,14.110,14.59,14.68,14.74,14.03,4456100,63330776,16:29:00,156.667,1.904,200370.18615,196441.82604,3.19845,深交所
sh603280,603280,南方路机,28.77,-1.0,-3.359,28.770,28.780,29.77,29.81,29.81,28.54,1179600,34043047,15:00:01,33.069,2.249,311885.980959,311885.980959,1.08812,上交所
sz300729,300729,乐歌股份,11.22,-0.39,-3.359,11.220,11.230,11.61,11.56,11.67,11.13,3810900,42892644,16:29:00,14.763,1.045,383290.24041,369045.769356,1.15862,深交所
sz300935,300935,盈建科,35.66,-1.24,-3.36,35.660,35.700,36.9,36.77,37.48,34.67,2303000,82382510,16:29:45,-36.02,3.853,283249.80488,214885.30568,3.82181,深交所
sz301192,301192,泰祥股份,22.72,-0.79,-3.36,22.670,22.720,23.51,23.53,23.99,22.3,2212311,50414173,16:29:30,42.074,3.477,226972.8,112074.586016,4.48484,深交所
sz301262,301262,海看股份,21.28,-0.74,-3.361,21.260,21.280,22.02,21.92,22.09,21.23,4000000,85933094,16:29:15,21.28,2.329,887376.0,259776.434176,3.27666,深交所
sh600315,600315,上海家化,18.1,-0.63,-3.364,18.080,18.100,18.73,18.68,18.72,18.1,7364700,135607912,15:00:00,45.25,1.721,1216729.0238,1216729.0238,1.09557,上交所
sz300192,300192,科德教育,16.36,-0.57,-3.367,16.360,16.370,16.93,17.05,17.05,16.14,7607200,124824281,16:30:00,43.534,5.392,538478.486244,532334.283744,2.33789,深交所
sz002342,002342,巨力索具,11.18,-0.39,-3.371,11.180,11.190,11.57,11.76,11.76,10.91,85701218,955107509,15:00:00,614.286,4.388,1073280.0,1067343.42,8.97686,深交所
sz300167,300167,ST迪威迅,5.16,-0.18,-3.371,5.160,5.170,5.34,5.34,5.34,5.16,6009200,31365512,16:29:15,-215.9,35.415,212013.5124,182707.86,1.69711,深交所
sh688266,688266,泽璟制药,96.26,-3.36,-3.373,96.260,96.270,99.62,100.0,100.0,95.0,3468378,335395994,15:00:01,-155.258,14.874,2548080.998436,2548080.998436,1.31026,上交所
sz002038,002038,双鹭药业,5.73,-0.2,-3.373,5.730,5.740,5.93,5.89,5.91,5.71,23659617,136151437,15:00:00,-16.853,1.155,588671.55,488145.184068,2.77724,深交所
sz002729,002729,好利科技,18.91,-0.66,-3.373,18.910,18.920,19.57,20.0,20.0,18.0,9691838,182057733,15:00:00,72.731,6.106,345996.11872,331796.877697,5.52364,深交所
sh605183,605183,确成股份,15.45,-0.54,-3.377,15.440,15.450,15.99,15.76,15.9,15.24,3709050,57389188,15:00:03,12.769,1.697,642539.459025,637203.492525,0.89932,上交所
sh605588,605588,冠石科技,54.35,-1.9,-3.378,54.320,54.350,56.25,55.62,56.44,53.31,2646000,144725801,15:00:03,-56.615,4.211,398252.239235,397296.114035,3.61972,上交所
sz301083,301083,百胜智能,15.15,-0.53,-3.38,15.140,15.170,15.68,15.63,15.76,15.0,2258600,34357156,16:29:30,88.338,3.214,269468.000505,129699.024255,2.63825,深交所
sz300713,300713,英可瑞,15.43,-0.54,-3.381,15.430,15.440,15.97,15.96,16.27,15.25,3744210,58022531,16:29:30,-25.717,5.523,244906.20983,137955.511733,4.18781,深交所
sz301272,301272,英华特,38.86,-1.36,-3.381,38.690,38.860,40.22,40.47,40.64,38.4,937282,36519700,16:29:15,62.677,2.224,227339.9378,121738.76215,2.99188,深交所
sz300584,300584,海辰药业,33.39,-1.17,-3.385,33.380,33.390,34.56,34.54,34.55,33.0,3399780,113538465,16:29:00,95.264,3.743,400680.0,274165.109694,4.14052,深交所
sz301125,301125,腾亚精工,15.7,-0.55,-3.385,15.670,15.710,16.25,16.27,16.35,15.35,3864000,60662515,16:29:45,455.072,5.356,311354.56256,275974.45556,2.1982,深交所
sz000546,000546,金圆股份,5.42,-0.19,-3.387,5.410,5.420,5.61,5.6,5.61,5.28,29510858,159046427,15:00:00,-16.938,1.098,421485.358004,377614.221652,4.23577,深交所
sz002912,002912,中新赛克,21.1,-0.74,-3.388,21.100,21.110,21.84,21.86,21.96,20.97,2515494,53522955,15:00:00,51.463,2.204,360286.72,342287.86296,1.55065,深交所
sh605077,605077,华康股份,17.39,-0.61,-3.389,17.390,17.400,18.0,17.99,18.57,17.36,17799002,317267399,15:00:03,26.348,1.718,527004.045645,520707.996145,5.9443,上交所
sh603660,603660,苏州科达,11.4,-0.4,-3.39,11.400,11.410,11.8,11.8,11.9,11.35,22041344,254126952,15:00:03,-12.713,9.122,651501.67344,651501.67344,3.8568,上交所
sz300610,300610,晨化股份,10.83,-0.38,-3.39,10.820,10.830,11.21,11.23,11.25,10.78,5022890,54665381,16:29:30,34.935,1.948,230637.28284,179320.571124,3.03356,深交所
sz301388,301388,欣灵电气,28.21,-0.99,-3.39,28.210,28.320,29.2,28.92,29.68,27.6,1637785,46263969,16:29:45,134.333,2.934,289004.6796,205038.844556,2.25332,深交所
sz000025,000025,特 力Ａ,15.07,-0.53,-3.397,15.060,15.070,15.6,15.47,15.6,14.95,7920781,119607096,15:00:00,45.474,3.493,649604.88824,591916.92824,2.0166,深交所
sz002865,002865,钧达股份,72.52,-2.55,-3.397,72.520,72.530,75.07,75.09,76.23,70.98,11110990,807667115,15:00:00,-13.555,5.603,2257301.409104,1659367.547572,4.85588,深交所
sz301279,301279,金道科技,22.17,-0.78,-3.399,22.170,22.190,22.95,23.18,23.3,22.0,2012355,44779660,16:29:45,44.34,2.714,373619.344146,289317.919146,1.54204,深交所
sh688319,688319,欧林生物,31.82,-1.12,-3.4,31.820,31.850,32.94,32.76,33.26,31.1,11247959,358404583,15:00:02,579.599,13.869,1290965.7198,1290012.3926,2.77447,上交所
sh688420,688420,美腾科技,24.72,-0.87,-3.4,24.700,24.720,25.59,25.59,26.0,24.2,1219524,30236870,15:00:02,-353.143,1.532,218598.96,103178.808,2.92179,上交所
sh603836,603836,海程邦达,12.78,-0.45,-3.401,12.780,12.790,13.23,13.34,13.57,12.75,3001800,39022699,15:00:03,98.308,1.507,262290.632886,255645.032886,1.50064,上交所
sz000565,000565,渝三峡Ａ,6.79,-0.24,-3.414,6.790,6.800,7.03,7.03,7.03,6.65,15055927,101836546,15:00:00,339.5,2.294,294409.11738,294409.11738,3.47237,深交所
sh600097,600097,开创国际,9.05,-0.32,-3.415,9.050,9.060,9.37,9.38,9.44,9.02,3660300,33378784,15:00:03,29.194,0.968,218047.585895,218047.585895,1.5192,上交所
sz300614,300614,百川畅银,11.88,-0.42,-3.415,11.880,11.910,12.3,12.3,12.3,11.73,3240329,38653580,16:29:30,-4.758,2.638,190603.526652,190603.526652,2.01964,深交所
sh600149,600149,廊坊发展,5.65,-0.2,-3.419,5.650,5.660,5.85,5.85,5.85,5.52,21548700,121610293,15:00:03,139.506,8.414,214790.4,214790.4,5.66832,上交所
sh600436,600436,片仔癀,124.5,-4.41,-3.421,124.490,124.500,128.91,128.9,129.22,124.3,5115809,645958220,15:00:01,34.777,4.938,7511299.2645,7511299.2645,0.84795,上交所
sz001266,001266,宏英智能,47.13,-1.67,-3.422,47.120,47.130,48.8,48.49,48.99,46.15,3939841,185511655,15:00:00,314.2,4.953,488510.283006,274074.250086,6.77498,深交所
sh600199,600199,金种子酒,8.18,-0.29,-3.424,8.180,8.190,8.47,8.44,8.56,8.18,22811678,189388540,15:00:03,-27.267,2.766,538077.802032,538077.802032,3.46789,上交所
sz002946,002946,新乳业,18.03,-0.64,-3.428,18.020,18.030,18.67,18.55,18.71,17.7,7686084,138759471,15:00:00,21.212,4.059,1551801.085356,1533822.988317,0.90349,深交所
sz300427,300427,红相股份,7.04,-0.25,-3.429,7.040,7.050,7.29,5.83,7.11,5.83,126793251,825802208,16:29:15,-186.737,2.979,357998.289792,354115.441152,25.20716,深交所
sz300519,300519,新光药业,13.8,-0.49,-3.429,13.800,13.810,14.29,14.28,14.36,13.7,2827700,39254680,16:29:45,40.588,2.554,220800.0,157458.0,2.47826,深交所
sh600391,600391,航发科技,33.72,-1.2,-3.436,33.720,33.730,34.92,34.92,35.09,32.57,14944921,500388597,15:00:03,187.333,6.274,1113196.225524,1113196.225524,4.52699,上交所
sh688197,688197,首药控股,34.85,-1.24,-3.436,34.850,34.960,36.09,36.18,36.18,34.36,1346390,47165032,15:00:03,-40.057,7.793,518286.910355,223057.01377,2.10357,上交所
sh603188,603188,亚邦股份,4.49,-0.16,-3.441,4.490,4.500,4.65,4.62,4.67,4.47,11332900,51324965,15:00:01,-46.051,3.631,256006.33,256006.33,1.98764,上交所
sh603238,603238,诺邦股份,13.18,-0.47,-3.443,13.180,13.200,13.65,13.73,13.77,13.11,2844825,37917678,15:00:03,19.97,1.564,233956.862,233956.862,1.60264,上交所
sz002991,002991,甘源食品,47.1,-1.68,-3.444,47.100,47.240,48.78,48.54,48.69,47.03,797500,37939008,15:00:00,20.478,2.467,439046.56401,235187.75526,1.59712,深交所
sz300597,300597,吉大通信,8.41,-0.3,-3.444,8.410,8.420,8.71,8.73,8.77,8.32,7163200,60456819,16:29:15,-26.281,2.447,229231.39523,228261.897158,2.63918,深交所
sz002923,002923,润都股份,10.65,-0.38,-3.445,10.640,10.650,11.03,11.12,11.12,10.63,5747890,61836278,15:00:00,-56.053,3.384,356661.34959,274860.347145,2.22713,深交所
sh603721,603721,中广天择,24.09,-0.86,-3.447,24.090,24.100,24.95,26.0,27.2,23.1,9350160,233779837,15:00:02,120.45,6.386,313170.0,313170.0,7.19243,上交所
sh600684,600684,珠江股份,3.64,-0.13,-3.448,3.630,3.640,3.77,3.78,3.85,3.6,18509682,68075612,15:00:03,45.5,3.195,402611.039012,310659.703172,2.16878,上交所
sh600830,600830,香溢融通,8.12,-0.29,-3.448,8.110,8.120,8.41,8.41,8.41,8.07,8847500,71987727,15:00:03,45.876,1.628,368910.070564,368910.070564,1.9474,上交所
sz000571,000571,新大洲A,5.6,-0.2,-3.448,5.600,5.610,5.8,5.79,5.83,5.59,18391100,104473638,15:00:00,-30.651,311.111,469912.24,455835.604,2.25937,深交所
sz300899,300899,上海凯鑫,32.74,-1.17,-3.45,32.740,32.810,33.91,33.89,34.75,32.35,1030600,33952131,16:29:30,76.674,3.34,208827.067684,141855.701752,2.3786,深交所
sz003041,003041,真爱美家,55.4,-1.98,-3.451,55.400,55.410,57.38,57.51,59.54,54.2,6954400,389682847,15:00:00,34.111,5.421,797760.0,758001.636,5.08276,深交所
sz301065,301065,本立科技,20.7,-0.74,-3.451,20.700,20.750,21.44,21.52,21.58,20.66,1414700,29577431,16:29:15,27.237,1.584,219461.4,178615.125,1.63952,深交所
sh600663,600663,陆家嘴,7.27,-0.26,-3.453,7.270,7.280,7.53,7.57,7.62,7.18,16123204,119339849,15:00:03,29.869,1.451,3660556.724633,2294182.022274,0.51093,上交所
sz002688,002688,金河生物,5.31,-0.19,-3.455,5.310,5.320,5.5,5.53,5.55,5.28,18705152,100241280,15:00:00,150.425,1.788,408606.835338,396903.180627,2.50248,深交所
sz001390,001390,古麒绒材,17.59,-0.63,-3.458,17.590,17.600,18.22,18.19,18.19,17.52,2220374,39295796,15:00:00,17.59,2.111,351800.0,208932.70075,1.86933,深交所
sh600075,600075,新疆天业,5.02,-0.18,-3.462,5.020,5.030,5.2,5.22,5.23,4.97,19693881,99265458,15:00:03,-167.333,0.971,857313.63969,857313.63969,1.15318,上交所
sh600527,600527,江南高纤,2.51,-0.09,-3.462,2.500,2.510,2.6,2.6,2.6,2.45,90812580,226814165,15:00:01,209.167,2.096,434671.986402,434671.986402,5.24394,上交所
sh603587,603587,地素时尚,12.55,-0.45,-3.462,12.540,12.550,13.0,13.14,13.14,12.5,3118800,39683988,15:00:01,22.411,1.594,594986.447685,594986.447685,0.65785,上交所
sh603879,603879,永悦科技,5.02,-0.18,-3.462,5.020,5.030,5.2,5.21,5.23,4.97,9834736,49642258,15:00:01,-33.467,7.785,180390.90888,180390.90888,2.73685,上交所
sz002940,002940,昂利康,33.18,-1.19,-3.462,33.180,33.190,34.37,34.96,34.98,32.61,12795910,427068849,15:00:00,53.516,4.066,669334.121148,614741.812944,6.90645,深交所
sh688385,688385,复旦微电,57.41,-2.06,-3.464,57.400,57.410,59.47,59.91,60.0,56.92,21539201,1248015488,15:34:59,205.036,7.527,4728972.21425,3096633.68425,3.99326,上交所
sh600241,600241,时代万恒,7.8,-0.28,-3.465,7.790,7.800,8.08,8.07,8.07,7.71,4875800,38021724,15:00:03,-17.333,2.244,229555.6497,229555.6497,1.65673,上交所
sz300637,300637,扬帆新材,9.75,-0.35,-3.465,9.750,9.760,10.1,10.11,10.13,9.65,6152229,60273331,16:29:00,150.696,3.266,228881.37675,228671.497275,2.62316,深交所
sz301116,301116,益客食品,9.75,-0.35,-3.465,9.750,9.760,10.1,10.02,10.2,9.72,4304968,42541514,16:29:45,-15.726,2.795,437755.103175,437752.909425,0.95884,深交所
sz301598,301598,博科测试,56.28,-2.02,-3.465,56.280,56.350,58.3,58.28,58.31,56.13,805900,45798573,16:29:45,27.48,3.293,331473.571044,101474.095044,4.46972,深交所
sh688005,688005,容百科技,31.74,-1.14,-3.467,31.730,31.740,32.88,32.94,33.22,31.54,22344935,717144686,15:00:03,-117.556,2.923,2268538.64178,2268199.918848,3.12683,上交所
sz002381,002381,双箭股份,5.84,-0.21,-3.471,5.840,5.850,6.05,6.05,6.06,5.81,5545300,32644339,15:00:00,36.5,1.113,240361.50528,187111.6874,1.73076,深交所
sh600550,600550,保变电气,13.34,-0.48,-3.473,13.340,13.350,13.82,13.82,13.83,13.21,37619198,503514337,15:00:03,124.673,27.528,2456598.99232,2456598.99232,2.04282,上交所
sz002174,002174,游族网络,10.84,-0.39,-3.473,10.840,10.850,11.23,11.23,11.29,10.72,34617900,376668800,15:00:00,-28.526,2.34,1062115.088228,1061516.801528,3.53511,深交所
sz300846,300846,首都在线,23.61,-0.85,-3.475,23.610,23.620,24.46,24.48,24.68,23.01,30401827,718450314,16:29:30,-69.667,15.564,1190596.027926,982606.006569,7.30493,深交所
sh600831,600831,广电网络,3.61,-0.13,-3.476,3.600,3.610,3.74,3.74,3.75,3.58,22062500,80029163,15:00:03,-1.713,7.242,256651.864112,256651.864112,3.10326,上交所
sh600094,600094,大名城,4.16,-0.15,-3.48,4.160,4.170,4.31,4.33,4.33,4.14,19980700,83662050,15:00:03,69.333,0.941,967179.21872,884511.6592,0.93972,上交所
sz002425,002425,凯撒文化,3.05,-0.11,-3.481,3.040,3.050,3.16,3.17,3.17,3.01,23679505,72207435,15:00:00,-5.211,1.177,291782.84513,280656.706515,2.57334,深交所
sz301592,301592,六九一二,104.24,-3.76,-3.481,104.190,104.240,108.0,108.01,108.97,104.17,784152,82267360,16:29:00,137.05,7.771,729680.0,243488.211776,3.35704,深交所
sz300261,300261,雅本化学,4.99,-0.18,-3.482,4.980,4.990,5.17,5.15,5.17,4.96,11206801,56187434,16:29:30,-29.898,2.639,480691.426029,470472.414011,1.18863,深交所
sz300732,300732,设研院,6.93,-0.25,-3.482,6.930,6.940,7.18,7.23,7.23,6.86,8373969,58305409,16:29:45,-14.143,0.917,256798.129896,256582.253466,2.26172,深交所
sh603385,603385,惠达卫浴,5.82,-0.21,-3.483,5.810,5.820,6.03,6.01,6.06,5.76,5685360,33319988,15:00:03,-11.64,0.63,221547.011376,221547.011376,1.49353,上交所
sh600508,600508,上海能源,14.38,-0.52,-3.49,14.380,14.390,14.9,14.66,14.84,14.26,23147660,334927397,15:00:02,46.387,0.815,1039268.484,1039268.484,3.20286,上交所
sz002800,002800,天顺股份,16.87,-0.61,-3.49,16.860,16.870,17.48,17.48,17.51,16.7,3343436,57052646,15:00:00,-107.796,5.199,256850.924029,249410.914942,2.26148,深交所
sz002127,002127,南极电商,3.04,-0.11,-3.492,3.040,3.050,3.15,3.17,3.18,3.02,42835985,131108551,15:00:00,-25.654,1.916,746280.602512,606398.631664,2.14746,深交所
sz002968,002968,新大正,9.94,-0.36,-3.495,9.940,9.950,10.3,10.28,10.38,9.9,4112600,41476124,15:00:00,23.667,1.805,224920.116302,211733.389252,1.93069,深交所
sh603477,603477,巨星农牧,15.46,-0.56,-3.496,15.460,15.470,16.02,15.92,15.98,15.43,10960284,170733601,15:00:01,257.667,3.194,808525.877212,788568.855406,2.14878,上交所
sz300716,300716,*ST泉为,14.63,-0.53,-3.496,14.630,14.770,15.16,14.83,15.2,14.6,2541364,37641609,16:29:00,-10.573,-13.115,234109.26,234109.26,1.58815,深交所
sz300359,300359,全通教育,4.14,-0.15,-3.497,4.130,4.140,4.29,4.27,4.3,4.09,11685280,48539177,16:29:00,-37.636,5.115,262200.036708,262186.902558,1.84514,深交所
sz002873,002873,新天药业,8.55,-0.31,-3.499,8.550,8.560,8.86,8.86,8.91,8.5,7335026,63419218,15:00:00,220.93,1.657,208708.75413,204935.41854,3.06021,深交所
sz300872,300872,天阳科技,19.26,-0.7,-3.507,19.260,19.270,19.96,19.88,20.37,19.15,12996605,252727995,16:29:00,-66.414,2.532,940121.205858,812852.300718,3.07946,深交所
sh601619,601619,嘉泽新能,5.5,-0.2,-3.509,5.500,5.510,5.7,5.6,5.62,5.37,68938130,378365055,15:00:01,19.643,2.011,1602046.04725,1339097.8403,2.83146,上交所
sz002044,002044,美年健康,5.5,-0.2,-3.509,5.490,5.500,5.7,5.66,5.67,5.47,114386236,631706955,15:00:00,78.571,2.728,2152839.65765,2130825.19485,2.95249,深交所
sz002679,002679,福建金森,9.35,-0.34,-3.509,9.350,9.360,9.69,9.71,9.71,9.29,4333202,40671289,15:00:00,233.75,2.96,220431.86,220431.86,1.838,深交所
sz301096,301096,百诚医药,56.35,-2.05,-3.51,56.330,56.350,58.4,58.0,60.41,56.31,7115907,415215035,16:29:15,-67.892,2.46,615501.38034,468360.72241,8.56138,深交所
sz301372,301372,科净源,34.08,-1.24,-3.511,34.050,34.080,35.32,35.33,35.7,33.6,1512352,51822946,16:29:45,-61.964,3.153,233691.43344,140308.87656,3.67339,深交所
sh688348,688348,昱能科技,40.1,-1.46,-3.513,40.070,40.100,41.56,41.59,41.99,39.56,2370720,95285169,15:00:03,-46.092,1.876,626672.51435,626672.51435,1.51699,上交所
sz002366,002366,融发核电,6.59,-0.24,-3.514,6.590,6.600,6.83,6.78,6.78,6.55,48059776,318734924,15:00:00,-168.974,2.954,1371337.90476,1219385.147675,2.59732,深交所
sh603307,603307,扬州金泉,38.96,-1.42,-3.517,38.920,38.960,40.38,40.39,40.54,38.69,820524,32274587,15:00:03,24.049,1.835,265227.992,261032.0,1.22466,上交所
sh600971,600971,恒源煤电,7.95,-0.29,-3.519,7.950,7.960,8.24,8.21,8.3,7.92,37444158,302822850,15:00:02,-49.75,0.803,954003.88278,954003.88278,3.12033,上交所
sh603828,603828,*ST利达,5.48,-0.2,-3.521,5.480,5.490,5.68,5.61,5.8,5.4,5678536,31178317,15:00:03,-14.051,6.378,326586.166584,326574.9145,0.95287,上交所
